lat lon elevation
16.837997818755333 112.35466825995549 1.8076243
16.837997816249764 112.35466827284286 1.8940179
16.837985103622838 112.35466696738314 1.6466508
16.837985096651273 112.35466700324106 1.8870333
16.837978734404835 112.3546663836081 1.9835308
16.837978722108428 112.35466645223266 2.4428973
16.837978713616845 112.35466649590859 2.7356899
16.837978738225477 112.35466636395691 1.8517941
16.837978747041902 112.3546663186102 1.5478011
16.837966029348475 112.35466504941498 1.5368394
16.837966022516778 112.35466508455312 1.7723968
16.83796601635899 112.3546651162251 1.9847181
16.837946936893193 112.354663239725 2.1431465
16.83794695383344 112.35466315259549 1.5590509
16.837946931746483 112.35466326619633 2.320604
16.837940581766674 112.3546625932433 2.0531957
16.83794058871568 112.35466255750231 1.8135966
16.83791514420468 112.35466011519195 2.4057794
16.83790880250056 112.35465940714431 1.8980964
16.83789608891339 112.35465814553278 1.9161205
16.83789608516409 112.35465816481617 2.0453923
16.837800783526735 112.3546486561752 1.7509875
16.837749976097758 112.35464357430283 1.4542574
16.837724538814435 112.35464122809095 2.5960774
16.837705500080148 112.35463926426543 2.079187
16.837661050887302 112.3546348493921 1.9763192
16.83766104337996 112.354634887998 2.2351294
16.837654711044635 112.35463416810241 1.6208428
16.83764836208264 112.35463353406526 1.5817618
16.837629303967493 112.35463170109834 1.9247354
16.837610248441653 112.35462984752006 2.1278095
16.837610268638585 112.35462974366253 1.4315568
16.837603907555874 112.35462917865011 1.8523244
16.837419756586655 112.35461095779749 1.7083074
16.837369006625824 112.35460561529933 -0.44621193
16.83733722224539 112.3546025863543 0.29332796
16.837311812763144 112.35460004457649 0.0958866
16.837311805415684 112.35460008235145 0.34913257
16.837299146711032 112.35459857601282 -1.3270704
16.837292777582313 112.35459802322556 -0.82096016
16.83726737103232 112.35459544050828 -1.2837328
16.837254625324142 112.35459436031174 -0.09711901
16.837254655248362 112.3545942064699 -1.1284899
16.837248291922748 112.35459361550562 -0.8755601
16.83721652677489 112.35459037632857 -1.5105245
16.83721651907087 112.35459041593438 -1.2450025
16.837210165699688 112.35458977072486 -1.3536035
16.837210163032086 112.35458978443874 -1.2616639
16.837197447228608 112.35458853633371 -1.1936951
16.837197452276342 112.3545885103839 -1.3676658
16.837178376533696 112.35458662281279 -1.3632895
16.83717202548767 112.35458595187008 -1.6406753
16.8371656546582 112.35458538108664 -1.2460303
16.83714657664755 112.35458348202593 -1.3104458
16.837140219655765 112.3545828337267 -1.4331949
16.837140220168685 112.35458283108993 -1.4508722
16.83714021235831 112.35458287124077 -1.1816947
16.83711477211958 112.35458032944427 -1.3227288
16.83710204610422 112.35457907073163 -1.3068234
16.837070235725786 112.35457588723727 -1.5042847
16.837070231595774 112.35457590846772 -1.361952
16.837063868144227 112.35457527235722 -1.3953799
16.83705751559645 112.35457457832342 -1.8164561
16.8370511440844 112.35457397988507 -1.595955
16.83701931364519 112.35457081931264 -1.611777
16.83701293612003 112.35457024007822 -1.258274
16.837012967935344 112.35457007115964 -2.3900642
16.837012945168166 112.3545701935673 -1.5700929
16.837006576268323 112.35456956798583 -1.5265805
16.836987480316633 112.35456763869223 -1.745807
16.83695561176814 112.35456456739848 -1.1255906
16.836949253865896 112.35456387146684 -1.5475545
16.83694925489946 112.35456386615407 -1.5831727
16.83693013859432 112.35456196936661 -1.5619177
16.836930161860757 112.35456184439697 -2.3990695
16.836923763539406 112.35456134750461 -1.4834561
16.836923762348672 112.35456135362524 -1.4424219
16.836917407560943 112.35456062037859 -2.1093125
16.836917391858538 112.35456070646723 -1.5328282
16.83685370684063 112.35455447601181 -1.4685467
16.83684728952962 112.35455399041828 -0.3863861
16.83684732207759 112.35455382312091 -1.5079963
16.836840933530162 112.35455318736379 -1.4318187
16.836834553750467 112.35455250422254 -1.6725758
16.8368345531667 112.35455250722312 -1.652459
16.83683454696076 112.35455253912174 -1.4386014
16.836828168407592 112.35455184237027 -1.7692312
16.83682177968518 112.35455120554968 -1.6986479
16.83682177930992 112.35455120747848 -1.6857165
16.836815392015048 112.35455055601584 -1.7119534
16.836815392496863 112.35455055353928 -1.7285569
16.836802618241556 112.3545492419521 -1.8370701
16.836802611571052 112.3545492762384 -1.6072044
16.836802616878725 112.35454924895706 -1.7901068
16.836777054044042 112.35454667167558 -1.691748
16.836777059941088 112.35454664136493 -1.8949596
16.836770665288267 112.35454602153335 -1.7059689
16.83673231798895 112.35454208803476 -1.9907899
16.836725917666424 112.35454147629235 -1.743218
16.83670674177368 112.35453948351817 -2.0520678
16.8367067414415 112.35453947985042 -2.075982
16.836706744050737 112.35453946643909 -2.1658957
16.836706727906186 112.35453955479612 -1.574198
16.836700338846473 112.3545388710603 -1.806874
16.836693942526487 112.354538222374 -1.8041644
16.836693938127937 112.35453824498225 -1.6525915
16.8366747480716 112.35453629099378 -1.6953669
16.83666194936319 112.35453500450983 -1.6137185
16.836642751016257 112.3545330594527 -1.5917666
16.836636354648384 112.35453239080624 -1.7199674
16.836623561808175 112.35453105239608 -1.9837945
16.836610752734323 112.35452978359353 -1.779455
16.836610750963743 112.35452979269417 -1.7184412
16.836604358149994 112.35452908436369 -2.1103158
16.83659795788215 112.35452842253153 -2.191611
16.836597952962133 112.35452845319514 -1.9867074
16.836591576245524 112.35452766775371 -2.8965468
16.83659154983983 112.35452780885187 -1.9512532
16.836585147934986 112.3545271510728 -2.0050964
16.836585151319255 112.35452712830288 -2.1570783
16.836585168890547 112.35452703798786 -2.7625802
16.836585151097157 112.35452712944439 -2.149425
16.836578745241678 112.35452648980056 -2.0815682
16.836578740938872 112.35452651729172 -1.8979337
16.83657234032641 112.35452584315998 -2.0605202
16.83657233644681 112.35452586847595 -1.8914688
16.836565931105188 112.35452522186968 -1.8701069
16.836559533944932 112.3545245353317 -2.1169615
16.836559532116926 112.35452455010267 -2.0186074
16.836553128137304 112.354523886828 -2.1082008
16.836540315441713 112.35452259397718 -2.0633688
16.836540294921104 112.35452270482678 -1.3208704
16.83653390955818 112.35452193947896 -2.0947363
16.836501871715473 112.35451867875186 -2.1731844
16.836501876817238 112.3545186525291 -2.348991
16.836495468215418 112.35451799944276 -2.3711941
16.836489073288387 112.35451727400422 -2.8785768
16.836489060576955 112.35451733934033 -2.4405408
16.83647623729188 112.35451605413724 -2.344946
16.836463446647926 112.35451459300552 -3.4294426
16.836463412452837 112.354514768767 -2.2510757
16.83645700001985 112.3545141231154 -2.2242937
16.836457007257216 112.35451408591557 -2.4736946
16.836450592299588 112.35451345122883 -2.373597
16.836450589583336 112.35451346519027 -2.2799942
16.836444177298 112.35451281476561 -2.2856214
16.83644418180325 112.35451279160876 -2.4408734
16.836392872926034 112.35450757673159 -2.572927
16.83636720015454 112.35450501440116 -2.3439665
16.83636720437509 112.35450499270735 -2.48941
16.836360776428847 112.35450439763716 -2.128022
16.83634794704349 112.3545030656736 -2.3573449
16.836335111158114 112.35450176978532 -2.3478801
16.836335122059364 112.35450171375209 -2.7235477
16.83633511144559 112.35450176830767 -2.3577867
16.83632227080244 112.35450047957605 -2.3009331
16.836322272187587 112.35450047245624 -2.348667
