ID x y
0 70.35096578392293 -26.635862575979782
1 70.44871859126134 -26.63468382154168
2 70.54647139859975 -26.633505067072548
3 70.64422420593816 -26.632326312571372
4 70.74197701327657 -26.63114755803732
5 70.83972982061498 -26.629968803471783
6 70.93748262795339 -26.628790048873096
7 71.0352354352918 -26.62761129424266
8 71.1329882426302 -26.62643253957836
9 71.23074104996861 -26.625253784881956
10 71.32849385730702 -26.624075030152916
11 71.42624666464543 -26.62289627539007
12 71.52399947198384 -26.62171752059467
13 71.62175227932225 -26.620538765765755
14 71.71950508666066 -26.619360010903307
15 71.81725789399907 -26.61855754933181
16 71.91501070133748 -26.61849803971916
17 72.01276350867589 -26.61843853007265
18 72.1105163160143 -26.618379020393007
19 72.20826912335271 -26.61831951068016
20 72.30602193069112 -26.618260000932683
21 72.40377473802953 -26.61820049115279
22 72.50152754536794 -26.61814098133873
23 72.59928035270634 -26.618081471491333
24 72.69703316004475 -26.61802196160975
25 72.79478596738316 -26.61796245169499
26 72.89253877472157 -26.61790294174648
27 72.99029158205998 -26.617843431764598
28 73.08804438939839 -26.61778392174876
29 73.1857971967368 -26.617724411699196
30 73.28355000407521 -26.617664901616745
31 73.38130281141362 -26.617605391499513
32 73.47905561875203 -26.61754588135028
33 73.57680842609044 -26.617486371166116
34 73.67456123342885 -26.617426860949234
35 73.77231404076726 -26.617367350698018
36 73.87006684810567 -26.61730784041323
37 73.96781965544407 -26.61724833009474
38 74.06557246278248 -26.61718881974249
39 74.1633252701209 -26.617129309356546
40 74.2610780774593 -26.617069798937703
41 74.35883088479771 -26.617010288484398
42 74.45658369213612 -26.6169507779982
43 74.55433649947453 -26.61689126747704
44 74.65208930681294 -26.61683175692314
45 74.74984211415135 -26.616772246335145
46 74.84759492148976 -26.6167127357135
47 74.94534772882817 -26.616653225058254
48 75.04310053616658 -26.61659371436887
49 75.14085334350497 -26.616534203646182
50 75.2386061508434 -26.616474692889508
51 75.33635895818179 -26.616415182099335
52 75.43411176552021 -26.616355671275954
53 75.53186457285861 -26.616296160417427
54 75.62961738019703 -26.616236649526357
55 75.72737018753543 -26.616177138600456
56 75.82512299487384 -26.616117627641717
57 75.92287580221225 -26.616058116648652
58 76.02062860955066 -26.615998605622185
59 76.11838141688906 -26.615939094561828
60 76.21613422422747 -26.615879583466942
61 76.31388703156588 -26.615820072339453
62 76.41163983890429 -26.61576056117795
63 76.5093926462427 -26.61570104998207
64 76.60714545358111 -26.615641538752318
65 76.70489826091952 -26.615582027489417
66 76.80265106825793 -26.61552251619207
67 76.90040387559634 -26.615463004861017
68 76.99815668293475 -26.615403493496537
69 77.09590949027316 -26.615343982097855
70 77.19366229761157 -26.615284470665614
71 77.29141510494998 -26.61522495919888
72 77.38916791228839 -26.61516544769883
73 77.4869207196268 -26.615105936164642
74 77.5846735269652 -26.615046424596496
75 77.68242633430361 -26.61498691299443
76 77.78017914164202 -26.614927401359203
77 77.87793194898043 -26.61486788968937
78 77.97568475631884 -26.614808377985526
79 78.07343756365725 -26.61474886624885
80 78.17119037099566 -26.61468935447738
81 78.26894317833407 -26.614597596275075
82 78.36669598567248 -26.614394063596997
83 78.46444879301089 -26.614190530885985
84 78.5622016003493 -26.61398699814007
85 78.6599544076877 -26.613783465359703
86 78.75770721502612 -26.61357993254606
87 78.85546002236453 -26.613376399697632
88 78.95321282970293 -26.613172866816
89 79.05096563704134 -26.612969333900434
90 79.14871844437975 -26.612765800950143
91 79.24647125171816 -26.612562267965885
92 79.34422405905657 -26.61235873494781
93 79.44197686639498 -26.612155201895394
94 79.53972967373339 -26.611951668808867
95 79.6374824810718 -26.61174813568812
96 79.73523528841021 -26.611544602533225
97 79.83298809574862 -26.611341069343617
98 79.93074090308703 -26.6111375361209
99 80.02849371042544 -26.610934002863008
100 80.12624651776385 -26.610730469571383
101 80.22399932510226 -26.610526936245254
102 80.32175213244066 -26.61032340288471
103 80.41950493977907 -26.610119869489743
104 80.51725774711748 -26.609916336060625
105 80.61501055445589 -26.60971280259734
106 80.7127633617943 -26.609509269099036
107 80.81051616913271 -26.609305735567187
108 80.90826897647112 -26.609102202000226
109 81.00602178380953 -26.608898668399142
110 81.10377459114794 -26.60869513476363
111 81.20152739848635 -26.608491601093313
112 81.29928020582476 -26.6082880673885
113 81.39703301316317 -26.608084533648874
114 81.49478582050158 -26.607880999875285
115 81.59253862783999 -26.60767746606701
116 81.6902914351784 -26.607473932224256
117 81.7880442425168 -26.60727039834716
118 81.88579704985521 -26.607066864434426
119 81.98354985719362 -26.606863330488235
120 82.08130266453203 -26.60665979650618
121 82.17905547187044 -26.606456262490315
122 82.27680827920885 -26.606252728439333
123 82.37456108654726 -26.606049194353872
124 82.47231389388567 -26.605845660233587
125 82.57006670122408 -26.60564212607929
126 82.66781950856249 -26.605438591888493
127 82.7655723159009 -26.605235057664167
128 82.8633251232393 -26.605031523404772
129 82.96107793057772 -26.604827989110834
130 83.05883073791613 -26.60462445478157
131 83.15658354525453 -26.60442092041774
132 83.25433635259294 -26.60421738601836
133 83.35208915993135 -26.604013851584327
134 83.44984196726976 -26.603810317115947
135 83.54759477460817 -26.603606782612747
136 83.64534758194658 -26.60340324807403
137 83.74310038928499 -26.603199713500263
138 83.8408531966234 -26.602996178890805
139 83.93860600396181 -26.602792644247934
140 84.03635881130022 -26.602589109569355
141 84.13411161863863 -26.602385574855482
142 84.23186442597704 -26.602182040105816
143 84.32961723331545 -26.60197850532205
144 84.42737004065386 -26.601774970503335
145 84.52512284799226 -26.601571435649053
146 84.62287565533067 -26.601367900759865
