ID x y
0 0.0 -3.9215108808900037
1 0.10000074532643326 -3.9214719309100485
2 0.20000149065286651 -3.921432980543056
3 0.30000223597929976 -3.9213940297846888
4 0.40000298130573303 -3.9213550786383675
5 0.5000037266321663 -3.921316127101635
6 0.6000044719585995 -3.9212771751756343
7 0.7000052172850328 -3.921238222860008
8 0.8000059626114661 -3.921199270154958
9 0.9000067079378993 -3.921160317060446
10 1.0000074532643326 -3.921121363575429
11 1.100008198590766 -3.9210824097022097
12 1.200008943917199 -3.921043455438276
13 1.3000096892436324 -3.9210045007852763
14 1.4000104345700657 -3.920965545743848
15 1.5000111798964988 -3.920926590311799
16 1.6000119252229321 -3.9208876344904584
17 1.7000126705493654 -3.9208486782788547
18 1.8000134158757986 -3.9208097216785505
19 1.9000141612022319 -3.9207707646879055
20 2.000014906528665 -3.9207318073089636
21 2.1000156518550983 -3.920692849539168
22 2.200016397181532 -3.9206538913800344
23 2.300017142507965 -3.920614932832519
24 2.400017887834398 -3.920575973894025
25 2.5000186331608316 -3.9205370145658587
26 2.6000193784872647 -3.920498054848813
27 2.700020123813698 -3.920459094742071
28 2.8000208691401314 -3.9204201342452145
29 2.9000216144665645 -3.9203811733588094
30 3.0000223597929976 -3.9203422120827245
31 3.100023105119431 -3.9203032504178843
32 3.2000238504458642 -3.9202642883634726
33 3.3000245957722973 -3.920225325917391
34 3.400025341098731 -3.9201863630839924
35 3.500026086425164 -3.9201473998599887
36 3.600026831751597 -3.9201084362469265
37 3.7000275770780306 -3.920069472243788
38 3.8000283224044638 -3.920030507850596
39 3.900029067730897 -3.9199915430686256
40 4.00002981305733 -3.9199525778966096
41 4.1000305583837635 -3.9199136123340272
42 4.200031303710197 -3.919874646383817
43 4.30003204903663 -3.9198356800416727
44 4.400032794363064 -3.919796713311535
45 4.500033539689497 -3.919757746190846
46 4.60003428501593 -3.919718778680602
47 4.700035030342363 -3.919679810780584
48 4.800035775668796 -3.9196408424916167
49 4.900036520995229 -3.9196018738127982
50 5.000037266321663 -3.919562904743942
51 5.100038011648096 -3.9195239352857323
52 5.200038756974529 -3.9194849654364585
53 5.3000395023009625 -3.91944599519979
54 5.400040247627396 -3.9194070245714907
55 5.500040992953829 -3.9193680535543427
56 5.600041738280263 -3.9193290821471103
57 5.700042483606696 -3.9192901103504694
58 5.800043228933129 -3.9192511381638067
59 5.900043974259562 -3.9192121655872465
60 6.000044719585995 -3.919173192621449
61 6.100045464912428 -3.9191342192654113
62 6.200046210238862 -3.9190952455206656
63 6.300046955565295 -3.919056271384864
64 6.4000477008917285 -3.9190172968604933
65 6.500048446218162 -3.9189783219464815
66 6.600049191544595 -3.918939346641064
67 6.700049936871029 -3.918900370946798
68 6.800050682197462 -3.918861394862743
69 6.900051427523895 -3.9188224183895133
70 7.000052172850328 -3.918783441525297
71 7.100052918176761 -3.9187444642725047
72 7.200053663503194 -3.918705486629053
73 7.300054408829628 -3.918666508596714
74 7.400055154156061 -3.918627530174135
75 7.500055899482494 -3.9185885513624665
76 7.6000566448089275 -3.9185495721596255
77 7.700057390135361 -3.9185105925680217
78 7.800058135461794 -3.9184716125856185
79 7.900058880788228 -3.918432632214281
80 8.00005962611466 -3.9183936514532327
81 8.100060371441094 -3.918354670301299
82 8.200061116767527 -3.918315688760991
83 8.30006186209396 -3.918276706830218
84 8.400062607420393 -3.918237724508723
85 8.500063352746826 -3.9181987417987374
86 8.60006409807326 -3.9181597586989083
87 8.700064843399693 -3.918120775208109
88 8.800065588726127 -3.9180817913281807
89 8.90006633405256 -3.9180428070587827
90 9.000067079378994 -3.9180038223984686
91 9.100067824705427 -3.9179648373491736
92 9.20006857003186 -3.9179258519095224
93 9.300069315358293 -3.917886866080603
94 9.400070060684726 -3.917847879861381
95 9.50007080601116 -3.9178088932523085
96 9.600071551337592 -3.917769906254046
97 9.700072296664025 -3.917730918863856
98 9.800073041990458 -3.917691931086077
99 9.900073787316893 -3.9176529429172344
100 10.000074532643326 -3.9176139543586337
101 10.10007527796976 -3.9175749654105707
102 10.200076023296193 -3.917535976073045
103 10.300076768622626 -3.9174969863440126
104 10.400077513949059 -3.917457996226808
105 10.500078259275492 -3.9174190057188425
106 10.600079004601925 -3.917380014821244
107 10.700079749928358 -3.917341023533638
108 10.800080495254791 -3.917302031856026
109 10.900081240581224 -3.9172630397887027
110 11.000081985907658 -3.917224047330805
111 11.100082731234092 -3.9171850544835776
112 11.200083476560525 -3.917146061246001
113 11.300084221886959 -3.9171070676187054
114 11.400084967213392 -3.9170680736003383
115 11.500085712539825 -3.915736407493018
116 11.600086457866258 -3.913831235545706
117 11.700087203192691 -3.9119260632072765
118 11.800087948519124 -3.910020890480364
119 11.900088693845557 -3.9081157173618197
120 12.00008943917199 -3.9062105438525614
121 12.100090184498423 -3.904305369950591
122 12.200090929824857 -3.902400195660161
123 12.300091675151291 -3.900495020976102
124 12.400092420477725 -3.8985898459020514
125 12.500093165804158 -3.8966846704354445
126 12.60009391113059 -3.894779494576639
127 12.700094656457024 -3.8928743183261316
128 12.800095401783457 -3.890969141682508
129 12.90009614710989 -3.88906396464695
130 13.000096892436323 -3.8871587872186337
131 13.100097637762756 -3.8852536093976515
132 13.20009838308919 -3.8833484311833666
133 13.300099128415622 -3.881443252574675
134 13.400099873742057 -3.879538073573489
135 13.50010061906849 -3.8776328941793423
136 13.600101364394924 -3.8757277143898867
137 13.700102109721357 -3.873822534206756
138 13.80010285504779 -3.871917353630174
139 13.900103600374223 -3.8700121726579026
140 14.000104345700656 -3.8681069912919477
