ID x y
0 0.0 -13.53707909212153
1 0.10000719936514618 -13.537076178287524
2 0.20001439873029236 -13.53707326442444
3 0.30002159809543855 -13.537070350532117
4 0.40002879746058473 -13.537067436610961
5 0.5000359968257309 -13.537064522660803
6 0.6000431961908771 -13.5370616086807
7 0.7000503955560233 -13.537058694671872
8 0.8000575949211695 -13.537055780634116
9 0.9000647942863156 -13.537052866567233
10 1.0000719936514617 -13.537049952470486
11 1.100079193016608 -13.537047038345273
12 1.2000863923817542 -13.537044124190794
13 1.3000935917469003 -13.53704121000739
14 1.4001007911120467 -13.537038295794734
15 1.5001079904771928 -13.53703538155266
16 1.600115189842339 -13.537032467281504
17 1.700122389207485 -13.537029552981345
18 1.8001295885726312 -13.537026638651827
19 1.9001367879377775 -13.537023724293553
20 2.0001439873029234 -13.537020809905858
21 2.1001511866680698 -13.537017895488992
22 2.200158386033216 -13.537014981043566
23 2.300165585398362 -13.537012066567891
24 2.4001727847635084 -13.537009152063936
25 2.5001799841286547 -13.53700623753044
26 2.6001871834938006 -13.537003322967799
27 2.700194382858947 -13.537000408376324
28 2.8002015822240933 -13.536997493755722
29 2.9002087815892392 -13.536994579105302
30 3.0002159809543856 -13.53699166442634
31 3.1002231803195315 -13.536988749718004
32 3.200230379684678 -13.536985834980648
33 3.300237579049824 -13.536982920213982
34 3.40024477841497 -13.536980005418542
35 3.5002519777801164 -13.53697709059322
36 3.6002591771452623 -13.53697417573922
37 3.7002663765104087 -13.536971260856106
38 3.800273575875555 -13.536968345943837
39 3.900280775240701 -13.536965431002407
40 4.000287974605847 -13.536962516032098
41 4.100295173970993 -13.536959601032109
42 4.2003023733361395 -13.5369566860031
43 4.300309572701286 -13.536953770945226
44 4.400316772066432 -13.536950855857825
45 4.500323971431579 -13.53694794074159
46 4.600331170796724 -13.536945025596165
47 4.70033837016187 -13.536942110421045
48 4.800345569527017 -13.53693919521732
49 4.900352768892163 -13.536936279984207
50 5.000359968257309 -13.536933364722215
51 5.100367167622455 -13.53693044943111
52 5.200374366987601 -13.536927534110355
53 5.300381566352748 -13.536924618760903
54 5.400388765717894 -13.536921703381894
55 5.50039596508304 -13.536918787973944
56 5.600403164448187 -13.536915872537188
57 5.700410363813332 -13.536912957070722
58 5.8004175631784785 -13.536910041575098
59 5.900424762543625 -13.536907126051085
60 6.000431961908771 -13.536904210497315
61 6.1004391612739175 -13.536901294914173
62 6.200446360639063 -13.536898379302349
63 6.300453560004209 -13.536895463661029
64 6.400460759369356 -13.53689254799072
65 6.500467958734502 -13.536889632291361
66 6.600475158099648 -13.53688671656243
67 6.700482357464794 -13.53688380080454
68 6.80048955682994 -13.536880885018018
69 6.9004967561950865 -13.536877969201766
70 7.000503955560233 -13.536875053356189
71 7.100511154925379 -13.536872137481732
72 7.200518354290525 -13.536869221578254
73 7.300525553655671 -13.536866305645571
74 7.400532753020817 -13.536863389683441
75 7.500539952385964 -13.536860473692151
76 7.60054715175111 -13.536857557671997
77 7.700554351116256 -13.536854641622702
78 7.800561550481402 -13.536851725543801
79 7.900568749846548 -13.536848809436218
80 8.000575949211694 -13.53684589329948
81 8.10058314857684 -13.536842977133077
82 8.200590347941986 -13.536840060938037
83 8.300597547307133 -13.536837144713594
84 8.400604746672279 -13.536834228459764
85 8.500611946037425 -13.53683131217713
86 8.600619145402572 -13.536828395865168
87 8.700626344767718 -13.53682547952411
88 8.800633544132864 -13.536822563153786
89 8.90064074349801 -13.536819646754367
90 9.000647942863157 -13.536816730326006
91 9.100655142228302 -13.53681381386807
92 9.200662341593448 -13.536810897381255
93 9.300669540958594 -13.536807980865282
94 9.40067674032374 -13.536805064319875
95 9.500683939688887 -13.536802147745632
96 9.600691139054033 -13.536799231141956
97 9.70069833841918 -13.536796314509
98 9.800705537784326 -13.536793397847207
99 9.900712737149473 -13.536790481156041
100 10.000719936514619 -13.536787564435903
101 10.100727135879765 -13.536784647686654
