filename beam SNR SSH acmx acmz krra krrg latmin lonmin latmax lonmax
ATL03_20210214031837_07961007_005_01.h5 2l 0.333 3.277 0.4 0.8 0.001 0.001 16.931002055422073 112.33505062226186 16.939999883647396 112.33596301779427
lat lon elevation confidence
16.93999338823948 112.33596126803316 2.3346755504608154 high
16.939986963844596 112.33596051866729 1.8354012966156006 high
16.939954887387067 112.33595737559611 2.112719774246216 high
16.93994205422618 112.33595606204351 1.9735513925552368 high
16.939935639890127 112.33595543271716 2.0309340953826904 high
16.939877913358153 112.33594967124999 2.149060010910034 high
16.939871502230822 112.3359490573716 2.287548542022705 high
16.939833026736107 112.33594518466374 2.2753565311431885 high
16.939833029972934 112.3359452304253 2.4844183921813965 high
16.939826617198612 112.3359445710863 2.4226670265197754 high
16.939768822856127 112.33593875899969 2.050325870513916 high
16.93969205843075 112.33593064173905 1.2287999391555786 high
16.939672895620554 112.33592892822621 2.4857177734375 high
16.939672895334894 112.33592892418774 2.4672679901123047 high
16.939640926773755 112.33592560572522 2.465559482574463 high
16.93962813347015 112.33592417678553 2.0062317848205566 high
16.93962174498344 112.33592357392888 2.2875561714172363 high
16.939602567306355 112.3359215777544 2.2786130905151367 high
16.93956421702223 112.33591755401716 2.1334218978881836 high
16.939525861498836 112.33591341624228 1.4892216920852661 high
16.93951947816379 112.33591285026255 1.9485344886779785 high
16.939436365076944 112.33590349523979 -1.167482852935791 high
16.939429971488288 112.33590276031289 -1.4747493267059326 high
16.939410802822096 112.33590070572969 -1.7092747688293457 high
16.939398033294616 112.33589948643943 -1.1765098571777344 high
16.93938525826145 112.33589817095114 -1.0829178094863892 high
16.93938525835618 112.33589817229043 -1.0767991542816162 high
16.939372473959935 112.33589670636832 -1.6702736616134644 high
16.939359702264063 112.33589540225336 -1.5244611501693726 high
16.9393596954364 112.33589530572145 -1.9654666185379028 high
16.93931498977004 112.33589073767016 -1.4661563634872437 high
16.939308601227857 112.33589005321282 -1.5403465032577515 high
16.9392830524835 112.33588738523072 -1.5182989835739136 high
16.939276662512594 112.33588666398136 -1.7612441778182983 high
16.93926388554649 112.33588528870374 -1.9393986463546753 high
16.939257496534058 112.335884606229 -2.004594326019287 high
16.93923833784463 112.33588262102518 -1.9185773134231567 high
16.939225563993876 112.33588128624845 -1.9133943319320679 high
16.939206402297252 112.33587926778864 -1.9816302061080933 high
16.939193638297745 112.33587806942566 -1.3554692268371582 high
16.93915530140886 112.33587383955762 -2.383836269378662 high
16.9391489236443 112.33587328726126 -1.8593049049377441 high
16.93911699178686 112.33586996111998 -1.8206201791763306 high
16.939065889051996 112.33586453725641 -2.2463159561157227 high
16.9390531230869 112.3358633122235 -1.7600352764129639 high
16.93904034477404 112.33586192785324 -2.0034661293029785 high
16.939021179317862 112.33585989913176 -2.153984546661377 high
16.93898285374989 112.33585591541714 -2.1359283924102783 high
16.9381765588137 112.33577411678306 -3.430241823196411 high
16.93808676086456 112.33576543372877 -3.108142852783203 high
16.938022632192407 112.33575943072165 -2.014873743057251 high
16.93797771749489 112.33575491713283 -2.6861584186553955 high
16.93796489182833 112.33575373261607 -2.3991315364837646 high
16.93795205579112 112.33575241352541 -2.7269837856292725 high
16.937945643197953 112.33575181028662 -2.6344363689422607 high
16.93793281175234 112.3357505414636 -2.7335240840911865 high
16.937913568875928 112.33574869670595 -2.615304708480835 high
16.93790073416363 112.33574737839601 -2.9407405853271484 high
16.937875078469663 112.33574493039787 -2.7295494079589844 high
16.937855834110803 112.33574305203572 -2.764023542404175 high
16.937836593070475 112.3357411744926 -2.795079231262207 high
16.937830178031433 112.33574054141906 -2.8377506732940674 high
16.93782376295347 112.33573990703015 -2.886276960372925 high
16.93781734900316 112.33573928778979 -2.8654284477233887 high
16.93779810761714 112.33573743159465 -2.794792652130127 high
16.937778866383294 112.33573557036416 -2.7451796531677246 high
16.937766035439772 112.33573427516272 -2.9593632221221924 high
16.937766039991555 112.33573433951302 -2.6653685569763184 high
16.937746793488348 112.3357323875813 -3.026283025741577 high
16.937721142707996 112.33572992785494 -2.8505306243896484 high
16.937721144046765 112.33572994678146 -2.764061450958252 high
16.937714732495497 112.3357293316056 -2.7208147048950195 high
16.937689080474446 112.33572682960752 -2.731062173843384 high
16.937676254848245 112.33572557605586 -2.7454617023468018 high
16.9376634337191 112.33572438050096 -2.4931888580322266 high
16.937618548905547 112.33571995570944 -2.694997549057007 high
16.93757367028957 112.33571558160196 -2.6386406421661377 high
16.93756084724924 112.3357143080976 -2.726006031036377 high
16.937554438309867 112.3357137051792 -2.6142172813415527 high
16.937535201319683 112.33571174181273 -2.9815433025360107 high
16.93752879773012 112.33571120725087 -2.5549685955047607 high
16.937515973591275 112.3357098927812 -2.8208019733428955 high
16.9375159791951 112.33570997199783 -2.458883047103882 high
16.937483943821942 112.33570699202541 -1.7132790088653564 high
16.937471113856606 112.33570556812582 -2.469574451446533 high
16.93743907242303 112.33570244639378 -2.3465349674224854 high
16.93740063329486 112.33569875588273 -1.9210740327835083 high
16.93737499915926 112.33569615638469 -2.2570228576660156 high
16.937355783674256 112.33569431355343 -2.0130205154418945 high
16.937330155698017 112.33569173984107 -2.208249568939209 high
16.937310940257188 112.33568986447679 -2.0948801040649414 high
16.937298126016497 112.33568854719937 -2.3212695121765137 high
16.937298129046003 112.33568859002277 -2.1256191730499268 high
16.937285317824404 112.3356873063753 -2.194883108139038 high
16.93727251378092 112.33568611510877 -1.8385685682296753 high
16.937201996413798 112.33567913803701 -2.089787006378174 high
16.937195600786815 112.33567843458032 -2.342883586883545 high
16.93717642296256 112.33567643992346 -2.5684053897857666 high
16.93715725472927 112.33567456313882 -2.2479217052459717 high
16.937144468498815 112.3356731978869 -2.5513546466827393 high
16.937138078116153 112.33567255119361 -2.53771710395813 high
16.937125298119284 112.33567125010747 -2.5437357425689697 high
16.93708057007167 112.33566671989797 -2.4319863319396973 high
16.93708056810996 112.33566669216829 -2.5586776733398438 high
16.937048617055073 112.3356633798194 -2.8072052001953125 high
16.9370358383097 112.33566205609092 -2.8969383239746094 high
16.93694640070528 112.33565294046292 -2.7694931030273438 high
16.936940008477148 112.3356522315548 -3.0203857421875 high
16.936927231683363 112.33565092049746 -3.032993793487549 high
16.93692084317313 112.33565026266912 -3.049117088317871 high
16.936876126720165 112.33564569366975 -2.9865458011627197 high
16.936869740856093 112.3356450577191 -2.8999037742614746 high
16.93680584496503 112.3356383212007 -3.733090877532959 high
16.936799461711 112.33563773669404 -3.4076080322265625 high
16.936799453089996 112.33563761482452 -3.964406967163086 high
16.936780296463247 112.33563576649355 -3.4197328090667725 high
16.936773904232094 112.33563504334077 -3.727248191833496 high
16.936767517022894 112.33563437832284 -3.7694058418273926 high
16.936761132418443 112.3356337773862 -3.5177083015441895 high
16.936671697185165 112.33562469805489 -3.0251336097717285 high
16.936658898910892 112.33562313958065 -4.147061347961426 high
16.93664612489776 112.33562188767475 -3.8696727752685547 high
16.936646117026786 112.33562177640412 -4.378047943115234 high
16.936639732345537 112.33562119186654 -4.049931526184082 high
16.936601385453375 112.33561716437684 -4.4591779708862305 high
16.936595003725014 112.33561663135073 -3.8961293697357178 high
16.93655665811329 112.335612685662 -3.9356513023376465 high
16.9365566652979 112.3356127872314 -3.4715988636016846 high
16.936550276668335 112.33561212799906 -3.4874236583709717 high
16.936531097099774 112.33561008896761 -3.812141180038452 high
16.93650552758646 112.33560744104597 -3.924600124359131 high
16.936447987271773 112.33560147676538 -4.222162246704102 high
16.93643520216624 112.33560019854198 -4.076113700866699 high
16.93640323242832 112.33559693203158 -4.041791915893555 high
16.93637125941599 112.33559369388371 -3.8871710300445557 high
16.9363584667368 112.33559236738802 -3.9710044860839844 high
16.936358465358108 112.3355923478968 -4.060056686401367 high
16.936345667834445 112.3355909643687 -4.406225681304932 high
16.93632648656591 112.33558907995592 -4.058281898498535 high
16.93632008384945 112.33558834397846 -4.4355268478393555 high
16.936288085526787 112.33558492175834 -5.152140140533447 high
16.93627530424805 112.33558382801952 -4.185377597808838 high
16.93618569773524 112.3355745480716 -4.902156352996826 high
16.936134485672167 112.33556941022118 -4.613386631011963 high
16.936121678917488 112.33556807815778 -4.76638126373291 high
16.93608325714533 112.33556421988638 -4.609627723693848 high
16.93607685261148 112.33556357564706 -4.591495990753174 high
16.93607685366896 112.33556359059698 -4.523191928863525 high
16.936070444990115 112.33556289109556 -4.758281707763672 high
16.936038420570625 112.33555969874212 -4.5511956214904785 high
16.936019194721396 112.33555767352021 -4.93751335144043 high
16.93598093229935 112.33555366173218 -4.887326240539551 high
16.935929579216676 112.33554877091295 -4.003763198852539 high
16.935903875431986 112.33554599929323 -5.071927070617676 high
16.93589744816438 112.33554530224701 -5.359569072723389 high
16.935884608738238 112.33554413085844 -4.919576168060303 high
16.935884607035145 112.33554410678225 -5.029576778411865 high
16.935878179203897 112.33554341079864 -5.314576625823975 high
16.935858909942922 112.33554154146783 -5.175040245056152 high
16.9358075092791 112.3355364522699 -5.309814929962158 high
16.93578181460604 112.3355340344111 -4.814221382141113 high
16.935768955659636 112.33553268205317 -5.225205898284912 high
16.93576895433682 112.3355326633542 -5.310639381408691 high
16.935736814638805 112.33552941534813 -5.7416181564331055 high
16.93571755187946 112.33552780998285 -4.437078952789307 high
16.935704682453505 112.33552633675323 -5.411955833435059 high
16.93565968613204 112.33552191360145 -5.489323616027832 high
16.93565326364658 112.33552137032402 -5.09731388092041 high
16.935646832503867 112.33552070608512 -5.258409023284912 high
16.935582537057293 112.33551435769594 -5.548459053039551 high
16.935556821472094 112.33551186898273 -5.443722248077393 high
16.935550395283347 112.33551129034113 -5.21931266784668 high
16.935466805323706 112.33550307241427 -5.505552768707275 high
16.935460379327765 112.33550250173664 -5.248165130615234 high
16.935441066926074 112.33550030424641 -6.695014953613281 high
16.935428223220008 112.33549927957259 -5.648576259613037 high
16.935415347552524 112.3354978024497 -6.669891834259033 high
16.935389649962968 112.3354956040335 -5.26046895980835 high
16.93537677913174 112.3354941908494 -5.990819454193115 high
16.935357494561682 112.3354923732228 -5.706277370452881 high
16.93535106342201 112.33549172437542 -5.807851791381836 high
16.935318915765503 112.33548856874118 -5.911571979522705 high
16.935306065275718 112.33548742680422 -5.403117656707764 high
16.935261052553958 112.33548288808643 -6.098147869110107 high
16.935241774780923 112.33548107277737 -5.802825450897217 high
16.935228915364505 112.33547977549297 -6.002394676208496 high
16.935228920079922 112.33547984212291 -5.697961330413818 high
16.935222486415636 112.33547914879487 -6.001297473907471 high
16.935209633594763 112.33547792216454 -5.877667427062988 high
16.93520319603181 112.33547715558339 -6.515686988830566 high
16.93518392197952 112.33547539171033 -5.980340003967285 high
16.93517749687226 112.33547479429255 -5.844753742218018 high
16.935158221136454 112.33547297178848 -5.575449466705322 high
16.935158218237728 112.33547293083066 -5.762587070465088 high
16.935132511301987 112.33547042110473 -5.7637104988098145 high
16.935126077264435 112.33546968206991 -6.273423194885254 high
16.935113228018082 112.33546845029709 -6.167171478271484 high
16.935106806415767 112.33546788058867 -5.9024457931518555 high
16.93510038186284 112.3354672669974 -5.837948322296143 high
16.93508753859075 112.33546612990658 -5.295990943908691 high
16.935074677722902 112.33546470721764 -6.058671951293945 high
16.935048981287 112.3354622175998 -5.953934669494629 high
16.935029705919295 112.33546025457433 -6.31050968170166 high
16.93502971302808 112.33546035501007 -5.851612567901611 high
16.935016863713134 112.33545905110942 -6.065568923950195 high
16.934978325678124 112.33545525548982 -6.166749477386475 high
16.934952642183354 112.33545278979867 -5.930485248565674 high
