filename beam SNR SSH acmx acmz krra krrg latmin lonmin latmax lonmax
ATL03_20210716200216_03541207_005_01.h5 3r 15.908 4.386 0.35 0.7 0.001 0.001 16.329003960937712 112.08007642007802 16.35799516305353 112.08304979034574
lat lon elevation confidence
16.35777776369648 112.083026868475 -11.971911430358887 high
16.357752171083664 112.08302422911825 -12.976522445678711 high
16.357720126339085 112.08302103040023 -12.40899658203125 high
16.35770734629893 112.08301968125235 -13.462477684020996 high
16.357547179228636 112.08300368358478 -10.913420677185059 high
16.357534379032227 112.08300238848693 -10.994024276733398 high
16.3575023657247 112.0829991689573 -10.847691535949707 high
16.35743195388356 112.0829920716235 -10.743915557861328 high
16.357425528662098 112.08299147491867 -9.844285011291504 high
16.357412722772352 112.08299019390617 -9.641831398010254 high
16.357374301183388 112.08298636226273 -8.803382873535156 high
16.357355119593407 112.08298439540371 -9.305747985839844 high
16.35727834454968 112.0829766292433 -9.34744644165039 high
16.357265564545187 112.08297530804374 -9.82732105255127 high
16.357233528983038 112.08297216421401 -8.083670616149902 high
16.357227134029134 112.08297151287034 -8.143363952636719 high
16.35722713215537 112.082971516405 -8.078682899475098 high
16.35720155210582 112.08296891260163 -8.27224349975586 high
16.357163169225004 112.08296503612823 -7.977963924407959 high
16.357163183958424 112.08296500833553 -8.486556053161621 high
16.357079997397435 112.08295663723477 -7.606626510620117 high
16.357041662002754 112.08295272875642 -6.81268835067749 high
16.357041665336684 112.0829527224675 -6.927773475646973 high
16.35702250539922 112.08295075316568 -6.783440589904785 high
16.35701611538886 112.08295010313222 -6.615060329437256 high
16.356990563781412 112.08294748726523 -6.214290618896484 high
16.35697144193737 112.08294544648918 -7.341784477233887 high
16.356971428614038 112.08294547162124 -6.881877422332764 high
16.35696506446496 112.08294477287733 -7.5931782722473145 high
16.35688846070765 112.08293683338155 -7.882925510406494 high
16.35686289441888 112.0829342436509 -6.9021806716918945 high
16.356741530387332 112.08292178727133 -4.898871898651123 high
16.356735138567988 112.08292113849295 -4.661899089813232 high
16.356696848887836 112.08291712560123 -5.429187774658203 high
16.356690451798542 112.08291648793049 -4.988076686859131 high
16.356671304694665 112.08291449036938 -5.2102556228637695 high
16.356633019965614 112.08291046008102 -6.280811786651611 high
16.356620220619163 112.08290918938773 -5.308503150939941 high
16.356588300040965 112.08290585785475 -5.706630706787109 high
16.356530760723853 112.08290000751882 -3.7575294971466064 high
16.356524363614714 112.08289936361928 -3.43007493019104 high
16.356505215237316 112.08289734976302 -3.953803539276123 high
16.356498842686513 112.08289665877231 -4.4899468421936035 high
16.356486048890876 112.08289536804531 -3.89393949508667 high
16.356486049684783 112.08289536654789 -3.92134165763855 high
16.35647326867935 112.08289405089715 -3.7837564945220947 high
16.356454115661755 112.08289204670254 -4.149751663208008 high
16.356434933928035 112.0828900872303 -3.6965551376342773 high
16.35642853729022 112.08288943942637 -3.449672222137451 high
16.356383805799624 112.08288481584655 -3.375364303588867 high
16.356383803774847 112.08288481966561 -3.3054776191711426 high
16.356339060390617 112.0828802056798 -3.1023173332214355 high
16.35631988472866 112.08287822668643 -3.0628225803375244 high
16.356319882719404 112.08287823047617 -2.9934723377227783 high
16.35630711924556 112.08287687044893 -3.716834783554077 high
16.356300737641472 112.08287618794434 -4.124210357666016 high
16.35628156213156 112.08287420452153 -4.188626766204834 high
16.356249564383216 112.0828709675276 -3.0669753551483154 high
16.356230362333065 112.08286902855343 -2.352288246154785 high
16.35617920985666 112.08286374244392 -2.624978542327881 high
16.356140816978318 112.0828598218485 -2.0959575176239014 high
16.35613442328952 112.08285915792706 -2.2060086727142334 high
16.356115227912845 112.08285719174701 -2.0791194438934326 high
16.356102438874853 112.08285586682554 -2.264434814453125 high
16.356102427775742 112.08285588775983 -1.8813482522964478 high
16.35608964292426 112.08285455211546 -2.268822193145752 high
16.35608324265758 112.08285389873456 -2.2012312412261963 high
