filename beam SNR SSH acmx acmz krra krrg latmin lonmin latmax lonmax
ATL03_20200419053723_03620701_005_01.h5 1l 0.454 2.37 0.5 0.4 0.001 0.0001 16.169015523777695 111.56947973338362 16.18199440755817 111.56817946037293
lat lon elevation confidence
16.1690349598572 111.56947143233296 -3.383413553237915 high
16.16920102021455 111.56945480848437 -3.5049211978912354 high
16.169252129122246 111.5694497791892 -3.0957679748535156 high
16.16926490716438 111.56944851806938 -3.0086662769317627 high
16.169264910851496 111.56944845561628 -3.3025641441345215 high
16.16931603734857 111.56944331503752 -3.3930537700653076 high
16.169578222386516 111.56941703569265 -3.262326240539551 high
16.169584620637277 111.5694164065171 -3.1980369091033936 high
16.169738241384106 111.5694011369544 -2.3879330158233643 high
16.169744642502568 111.5694005549168 -2.0961194038391113 high
16.169751045187965 111.56939994075452 -1.9555431604385376 high
16.169795876642134 111.56939542877535 -1.9706867933273315 high
16.16982790042427 111.56939232136253 -1.4321873188018799 high
16.169866343568156 111.56938842738246 -1.5584954023361206 high
16.16991120370867 111.5693838327884 -1.9433948993682861 high
16.169943244535784 111.56938076994507 -1.181553602218628 high
16.169975297756732 111.56937743433397 -1.7045730352401733 high
16.170026589439253 111.56937226733059 -1.7333186864852905 high
16.17006506028251 111.5693684911582 -1.285186767578125 high
16.170090716324378 111.56936585827282 -1.5291650295257568 high
16.17013562211051 111.5693612126784 -2.133915662765503 high
16.17018052960966 111.56935667724241 -2.2187564373016357 high
16.17019335872154 111.56935541083593 -2.104973316192627 high
16.170199773281965 111.56935480467683 -1.9201555252075195 high
16.170219023726002 111.5693528481804 -2.0162830352783203 high
16.170231684300823 111.56935153559512 -2.2977488040924072 high
16.170276687230828 111.56934704750171 -2.074948787689209 high
16.170276686708362 111.56934705974072 -2.017258405685425 high
16.170315264723108 111.5693432343186 -1.7264384031295776 high
16.170347419978874 111.56933993723102 -2.0012617111206055 high
16.17038600417457 111.56933607470182 -1.891801357269287 high
16.170398864212174 111.56933480560063 -1.7700374126434326 high
16.170405292589866 111.56933417611532 -1.68621027469635 high
16.17045673905809 111.56932905138804 -1.4332081079483032 high
16.17046317242794 111.56932835045312 -1.6868633031845093 high
16.170476036134758 111.56932701828862 -1.8662188053131104 high
16.170476034087326 111.5693270662389 -1.640196681022644 high
16.170540341285236 111.56932059652034 -1.6501349210739136 high
16.170540340412952 111.56932061694748 -1.5538477897644043 high
16.17054677226716 111.56931993855487 -1.7042534351348877 high
16.17057892478817 111.56931667913068 -1.8355348110198975 high
16.170643211355856 111.56931035004254 -1.2270145416259766 high
16.17066892519513 111.56930778275867 -1.1600189208984375 high
16.170707495081626 111.56930384763939 -1.4667205810546875 high
16.17074605311307 111.56930004790067 -1.1483677625656128 high
16.17075247829586 111.56929942656596 -1.0402802228927612 high
16.170752482213693 111.56929933484193 -1.4726401567459106 high
16.170765329018398 111.56929814098808 -1.027936339378357 high
16.170771757111396 111.5692974376725 -1.30745267868042 high
16.170797455016107 111.56929491454747 -1.0618889331817627 high
16.170803877060276 111.56929432816804 -0.792213499546051 high
16.170816729285317 111.56929294934503 -1.2254235744476318 high
16.17083599927736 111.56929103640113 -1.1463719606399536 high
16.170861682217435 111.56928858402053 -0.5853303074836731 high
16.170868105183533 111.56928792103339 -0.6809859275817871 high
16.17088736889657 111.56928601778257 -0.5665614604949951 high
16.17089378965277 111.5692853825172 -0.5333012342453003 high
16.17090021195744 111.56928470483214 -0.7004399299621582 high
16.170913051579586 111.56928344742435 -0.574292004108429 high
16.170932312506512 111.5692814784234 -0.7791696786880493 high
16.17097082265492 111.56927763729777 -0.7445784211158752 high
16.170996488735646 111.56927508775125 -0.6784682273864746 high
16.17099648976857 111.56927506357417 -0.7924325466156006 high
16.170996490895803 111.56927503718943 -0.916803240776062 high
16.171002910285736 111.56927432049366 -1.2751775979995728 high
16.17102856704518 111.56927186812744 -0.7599472999572754 high
16.17103498476074 111.56927115414506 -1.107898473739624 high
16.171086285179854 111.56926607025493 -0.9499664306640625 high
16.171105516812776 111.56926422449285 -0.6115943193435669 high
16.17110551897303 111.56926417393197 -0.8499256372451782 high
16.171105519700205 111.56926415691227 -0.9301522374153137 high
16.171156793213186 111.56925905699252 -0.8891210556030273 high
16.17117601598483 111.56925713004189 -0.9497775435447693 high
16.171246467321907 111.56925015092824 -0.8022660613059998 high
16.17127207870329 111.56924753670059 -1.1226178407669067 high
16.171291276838254 111.56924568466037 -0.856602132320404 high
16.171291275829063 111.5692457082791 -0.745268702507019 high
16.171336070180175 111.56924121964322 -0.9266488552093506 high
16.17134886373901 111.56923994931019 -0.9257937669754028 high
16.17134886352372 111.56923995434899 -0.9020418524742126 high
16.171400023066674 111.56923495795877 -0.5140063166618347 high
16.171425595193814 111.56923243039687 -0.46869054436683655 high
16.171431990704786 111.56923171886874 -0.8337997794151306 high
16.171457554002394 111.56922922538406 -0.6360995769500732 high
16.17147033396724 111.56922796659353 -0.5964488387107849 high
16.171502276585294 111.56922477655796 -0.70838862657547 high
16.17150895036661 111.56922411709526 -0.3739703297615051 high
16.17154079441722 111.56922091104632 -0.718288242816925 high
16.171547163105267 111.56922024776243 -0.8922829627990723 high
16.171598086268485 111.56921525693137 -0.8089960813522339 high
16.171604452472963 111.56921458388003 -1.0316916704177856 high
16.171610814679685 111.56921399747401 -0.8461994528770447 high
16.17171895460823 111.56920344082431 -0.49194544553756714 high
16.17175075167346 111.56920028002459 -0.6563071608543396 high
16.1717698279954 111.56919838050932 -0.7693626284599304 high
16.17176982827397 111.56919837398785 -0.8001040816307068 high
16.1718143293083 111.56919406887343 -0.4633638262748718 high
16.171820688564768 111.5691933965758 -0.6849555969238281 high
16.171827042733298 111.5691928189112 -0.4607853293418884 high
16.171833397425647 111.56919224880225 -0.20043744146823883 high
16.17183975960857 111.56919150292309 -0.7684626579284668 high
16.171858826665982 111.56918970502595 -0.3989236354827881 high
16.1718715413503 111.5691884207339 -0.5556674003601074 high
16.171890612223798 111.56918651183693 -0.7066162824630737 high
16.171922390819283 111.56918339304303 -0.659324586391449 high
16.1719541705786 111.56918030797688 -0.44485151767730713 high
16.17196052879539 111.56917963878992 -0.6469656825065613 high
16.17196688341011 111.56917905455921 -0.44826793670654297 high
16.171973242330058 111.56917837024976 -0.7209899425506592 high
16.171979599363237 111.56917773099889 -0.7809551358222961 high
16.172017737505055 111.56917399612098 -0.6588045358657837 high
16.172024098184053 111.56917328136761 -1.0719375610351562 high
16.17204316832875 111.56917144991209 -0.8337332010269165 high
16.172087672292985 111.5691670499714 -0.8590102791786194 high
16.172087670173358 111.56916709961746 -0.6249806880950928 high
