ID x y
0 0.0 -6.4243189932789475
1 0.10000191467322694 -6.424274224147934
2 0.2000038293464539 -6.424229454570137
3 0.30000574401968083 -6.424184684542289
4 0.4000076586929078 -6.424139914067658
5 0.5000095733661347 -6.424095143148425
6 0.6000114880393617 -6.424050371782409
7 0.7000134027125886 -6.424005599963072
8 0.8000153173858155 -6.423960827700221
9 0.9000172320590425 -6.423916054990589
10 1.0000191467322694 -6.423871281827635
11 1.1000210614054964 -6.423826508223348
12 1.2000229760787233 -6.423781734173367
13 1.3000248907519503 -6.423736959662438
14 1.4000268054251772 -6.423692184711266
15 1.5000287200984042 -6.423647409314399
16 1.600030634771631 -6.423602633469661
17 1.700032549444858 -6.423557857177051
18 1.800034464118085 -6.423513080438748
19 1.900036378791312 -6.423468303242765
20 2.000038293464539 -6.4234235256065375
21 2.1000402081377656 -6.423378747521348
22 2.2000421228109928 -6.4233339689926465
23 2.30004403748422 -6.423289190007354
24 2.4000459521574466 -6.423244410579638
25 2.5000478668306734 -6.42319963070405
26 2.6000497815039005 -6.423154850382769
27 2.7000516961771277 -6.4231100696081675
28 2.8000536108503544 -6.423065288393321
29 2.900055525523581 -6.423020506722975
30 3.0000574401968083 -6.422975724602577
31 3.1000593548700355 -6.422930942046294
32 3.200061269543262 -6.422886159035601
33 3.300063184216489 -6.422841375575945
34 3.400065098889716 -6.422796591668417
35 3.5000670135629433 -6.422751807314107
36 3.60006892823617 -6.422707022510835
37 3.7000708429093967 -6.42266223726078
38 3.800072757582624 -6.422617451562853
39 3.900074672255851 -6.422572665415964
40 4.000076586929078 -6.422527878822293
41 4.1000785016023045 -6.422483091781839
42 4.200080416275531 -6.422438304291333
43 4.300082330948759 -6.422393516354045
44 4.4000842456219855 -6.422348727966706
45 4.500086160295212 -6.422303939135853
46 4.60008807496844 -6.422259149853859
47 4.700089989641667 -6.422214360125081
48 4.800091904314893 -6.4221695699440735
49 4.90009381898812 -6.422124779323911
50 5.000095733661347 -6.422079988250428
51 5.100097648334574 -6.4220351967279825
52 5.200099563007801 -6.421990404762024
53 5.300101477681028 -6.421945612342745
54 5.400103392354255 -6.4219008194788625
55 5.500105307027482 -6.421856026166019
56 5.600107221700709 -6.421811232407482
